tmdb_id,title,original_title,language,genres,status,type,first_air_date,last_air_date,seasons,episodes,episode_runtime,network,production_companies,created_by,short_summary,tagline,homepage,in_production,poster_url,backdrop_url,imdb_id,wikidata_id,instagram_id,instagram_url,twitter_id,twitter_url,facebook_id,facebook_url,popularity,vote_average,vote_count,origin_country
258664,Dil Pe Dastak,Dil Pe Dastak,en,,Returning Series,Scripted,2024-03-12,2024-03-12,1,1,,,,,"In the unlikeliest of places, amidst subtle tiffs, Saad and Sarah find love blooming. Despite their initial doubts, their hearts gravitate towards each other, weaving a bond stronger than any disagreement.",,,True,,,,,,,,,,,0.03,0.0,0,PK
312997,Rising Star Arslan,Rising Star Arslan,hi,,Returning Series,Scripted,2023-02-16,2023-03-09,2,8,,,,,This covers Pakistani Cricket Videos ...,,,True,https://image.tmdb.org/t/p/w500/kUAQntFR17LoYKTj1zn5gVmwguj.jpg,https://image.tmdb.org/t/p/original/3UKgvWpu8J72bf6eVaLmTHswP7M.jpg,,,,,,,,,0.01,10.0,1,PK
304423,Lazawal Ishq,Lazawal Ishq,ur,Reality,Returning Series,Reality,2025-09-29,2025-09-29,1,1,90,,,,"Pakistani Urdu-language reality dating show hosted by actress Ayesha Omar. The series is filmed in Turkey and features eight Pakistani contestants—four men and four women—living together in a luxury villa while forming romantic connections and competing in various challenges.

The program is regarded as the first Urdu-language dating reality show produced for digital platforms in Pakistan. It has attracted widespread attention and debate for introducing a Western-style dating format into Urdu me",,,True,https://image.tmdb.org/t/p/w500/cA96QFulwVaae6Y8aamOJ5PlNTF.jpg,https://image.tmdb.org/t/p/original/ohgKl2FWd8Y43pkz79woMKu73N1.jpg,,,,,,,,,0.01,0.0,0,PK
318113,Nikammay,Nikammay,ur,"Drama, Family",Returning Series,Scripted,2026-03-29,2026-03-29,1,1,35,,,,"The much-anticipated family drama Nikammay kicks off with a perfect blend of humor, emotions, and relatable family chaos. Featuring stellar performances by Javeria Saud and Saud Qasmi, the first episode sets the tone for a heartfelt yet entertaining journey.",,,True,https://image.tmdb.org/t/p/w500/jyzNc46PCI6mY4nbypnBCvsyR72.jpg,,,,,,,,,,0.11,0.0,0,PK
286249,Zulm,Zulm,ur,,Ended,Scripted,2023-11-20,2023-11-20,1,1,,,,,"A thrilling saga of continuous battle against injustice and power, Zulm revolves around the tug of war between the coups of good and evil. As the dark clouds of criminal supremacy blinds the society, the fight of a young girl for justice continues to get harder, until the rescuer arrives.",,,False,,,tt35718079,Q127954404,,,,,,,0.01,0.0,0,PK
105965,Superheroes,Superheroes,hi,Drama,Returning Series,Scripted,2020-02-07,2020-02-28,1,4,,YouTube,,,"Meet Natasha, Amber, Laila, and Zeenat as they navigate life in modern Pakistan.",,,True,https://image.tmdb.org/t/p/w500/22Nfrrlwgf3QedEcj4ooRkBLAyG.jpg,,,,,,,,,,0.01,0.0,0,PK
302905,For The Love Of,For The Love Of,ur,,Returning Series,Documentary,2025-04-04,2025-11-07,1,3,,,,Abidan Vincent,"a journey into the heart of the things that resonate with me the most, where every petal and every leaf holds a fragment of meaning waiting to be unraveled. i, the rose, stand in a garden that whispers stories of passion and purpose,

stories that even i, at times, fail to fully grasp.

this series is not just a collection of what i love, but an exploration of why i love them. with every episode, i dissect the essence of these favorites, peeling back the layers to uncover the emotions, memories,",,,True,,,,,,,,,,,0.04,0.0,0,PK
296544,Tere Bina Mein Nahi,لست بدونك,ur,Drama,Returning Series,Scripted,2022-12-27,2022-12-27,1,1,,,ARY Digital HD,,Tere Bina Mein Nahi is an original story that talks about taking the right decisions at the right time and keeping yourself grounded even when you are flying.,,,True,https://image.tmdb.org/t/p/w500/iqr3F1v3oBuh3YNawwG3KO9Td6l.jpg,https://image.tmdb.org/t/p/original/hwtvMVvY3ashO3qjycXlVn9ewNj.jpg,,,,,,,,,0.01,0.0,0,PK
298285,Midsummer Chaos,Midsummer Chaos,ur,,Returning Series,Miniseries,2021-06-12,2021-06-12,1,1,,,,,"A coming-of-age teenage drama centering the lives of high school graduates in elite Islamabad and their summer before college. Get ready for drama, thrill and a rollercoaster ride of emotions.",,,True,,,,,,,,,,,0.01,0.0,0,PK
286250,Tum Mere Kya Ho,Tum Mere Kya Ho,ur,,Ended,Scripted,2024-04-21,2024-04-21,1,1,,,,,Centered around the theme of unlikely bonds blossoming into unbreakable connections.,,,False,,,,,,,,,,,0.0,0.0,0,PK
309320,Rahguzar,Rahguzar,ur,"Drama, Family",Returning Series,Scripted,2026-01-01,2026-01-01,1,1,40,,Multiverse Entertainment,Mohsin Talat,"Some paths are not chosen, they are lived. Rahguzar explores the delicate nature of relationships, where emotions collide with ego and silence becomes louder than words. When bonds are fragile, every decision matters. A single moment can reshape lives, turning love into distance and understanding into regret.",,,True,https://image.tmdb.org/t/p/w500/63URxlB5Jf0wjJ5QJalFnO3bpxH.jpg,https://image.tmdb.org/t/p/original/fnudHQ9XYaCbXUPeUcJoV2WCVfu.jpg,,,,,,,,,0.44,0.0,0,PK
314470,Chhup Chhup Kay,Chhup Chhup Kay,ur,"Drama, Comedy, Family",Returning Series,Scripted,2026-02-19,2026-02-19,1,1,35,,Express Tv-production,,"Packed with laughter, unexpected encounters, and heartwarming moments, the story introduces two charming personalities whose paths cross in the most amusing ways.

Set against the vibrant backdrop of Ramzan, the episode blends family values, lighthearted romance, and playful misunderstandings that keep viewers hooked from the very start. Hira Khan shines with her graceful yet bubbly presence, while Usama Khan brings effortless charm and comic timing to the screen.",,,True,https://image.tmdb.org/t/p/w500/j9XGyy8MmlvnpBHpP32oe0CPbNG.jpg,https://image.tmdb.org/t/p/original/qMwNRvByAoziVCthDfU74f2F2N0.jpg,,,,,,,,,0.2,0.0,0,PK
293355,Doosra Chehra,Doosra Chehra,ur,,Returning Series,Scripted,2025-06-07,2025-06-07,1,1,40,,7th Sky Entertainment Presentation,,"Doosra Chehra is a tale of envy, identity, and the fragile line between admiration and disillusionment. It explores how appearances can be deceiving, especially in the digital age. It questions the growing obsession with perfect lives portrayed on social media and the emotional toll it takes on those who idolize them.",,,True,https://image.tmdb.org/t/p/w500/wK03lA5ufs0T3uA85qefgbHJQke.jpg,,,,,,,,,,0.27,0.0,0,PK
303316,Bechari Qudsia,Bechari Qudsia,ur,Drama,Returning Series,Scripted,2021-07-19,2021-07-19,1,1,,,,,,,,True,https://image.tmdb.org/t/p/w500/bmR7aCp8xLlLu45O7jkOuWgdn0N.jpg,https://image.tmdb.org/t/p/original/hC3aBOisqb70UVkM86YjyrpCpg1.jpg,,,,,,,,,0.15,0.0,0,PK
297044,Kaarzar-e-Dua,Kaarzar-e-Dua,ur,"Drama, Family",Returning Series,Scripted,2025-07-28,2025-07-28,1,1,40,,7th Sky Entertainment Presentation,,"Kaarzar-e-Dua is a timeless love story about two people who are deeply in love but are torn apart by conspiracies and unexpected twists of fate. Despite everything, their love stays strong and keeps pulling them back to each other.

Raazi is a kind and sincere young man who lives with his uncle and aunt. Their daughter, Tanno, is deeply in love with him and dreams of spending her life by his side. Although they are already married, the family is waiting for Raazi to become financially stable bef",,https://harpalgeo.tv/program/Kaarzar-e-Dua,True,https://image.tmdb.org/t/p/w500/smMkQZH6COrZIJiZ2Rp8dmtAA7T.jpg,https://image.tmdb.org/t/p/original/zKS1Q9HKlniXOGBd7Cf3qpX4XNx.jpg,,,,,,,,,0.4,0.0,0,PK
304324,ilzam-e-ishq,ilzam-e-ishq,ur,Drama,Returning Series,Scripted,2025-04-06,2025-04-06,1,1,,,,,,,,True,https://image.tmdb.org/t/p/w500/xuIV2uWjvBjz9BYYNxVvyqsgjB6.jpg,https://image.tmdb.org/t/p/original/34j5yQezXOeyI819RUrUT7QQEn2.jpg,,,,,,,,,0.11,0.0,0,PK
229930,Jindo,Jindo,ur,,Returning Series,Miniseries,2023-07-10,2023-07-10,1,1,,,A2W pRODUCTIONS,,"In the rustic dunes and deserts of Pakistan, a fierce woman revolts against tribal patriarchy and horrific injustice.",,,True,https://image.tmdb.org/t/p/w500/sJqpgofGXSmJlqdjyh6bUonDfDq.jpg,,tt27935737,Q123481741,,,,,,,0.25,0.0,0,PK
243922,Laapata,لاپتا,ur,,Ended,Scripted,2021-10-14,2021-10-14,1,1,,,,Momina Duraid,"Falak and Shams fall in love and plan to get married soon. However, they are split apart when Shams is sentenced to prison for binge gambling, and no one is able to locate him.",,,False,,,,,,,,,,,0.13,0.0,0,PK
124148,Khudkash Muhabbat,Khudkash Muhabbat,ur,Drama,Returning Series,Scripted,2021-04-23,2021-04-23,1,5,18,UrduFlix,,,"Ahmed belongs to a lower-middle-class family however has a big dream, teaching in a religious institute. his dad is a driver in a house of a religious scholar. Ahmed Falls in love with Zaib she is the daughter of Mir Shahab. Mir Shahab announces the marriage of his daughter, will Ahmed and Zaib ended up together?",,https://www.urduflix.com/khudkash-muhabbat,True,https://image.tmdb.org/t/p/w500/1Ydy5PqwG86AeITjGXd1ieDdbIP.jpg,https://image.tmdb.org/t/p/original/thb5e8vc0mnELGOcAVLkvmvRdej.jpg,,,,,,,,,0.1,0.0,0,PK
302954,Dorr,Dorr,ur,"Drama, Family",Returning Series,Scripted,2025-10-13,2025-10-13,1,1,40,,Express Entertainment,Adnan Wai Qureshi,"Every story begins with a choice… but some choices change everything 💔

#Dorr — a tale of love, sacrifice, and the bonds that time can’t break.",,,True,https://image.tmdb.org/t/p/w500/9I84IRTcrdXvtE8ZI51vGUtq8pj.jpg,,,,,,,,,,0.48,0.0,0,PK
259520,Piya Naam Ka Diya,Piya Naam Ka Diya,ur,Drama,Returning Series,Scripted,2022-10-05,2022-10-05,1,1,,Viu,,,"Synopsis: A romantic drama series about Naila the simple girl who falls in love with the wrong man and cannot see the true love just in front of her. A journey of exploring feelings, business and the art of finding a balance in life, Naila is determined to succeed or it’s just a hope?",,,True,https://image.tmdb.org/t/p/w500/iLYE2f3yDoTOvJT7ZrqmNGk6WMy.jpg,https://image.tmdb.org/t/p/original/sc8mHSxssOeG4ILSnpw2SxzmNGp.jpg,,,,,,,,,0.13,0.0,0,PK
293190,Mubarakan Mubarakan,Mubarakan Mubarakan,ur,"Drama, Family",Returning Series,Scripted,2025-06-11,2025-06-11,1,1,,"YouTube, aur life",,,,,,True,https://image.tmdb.org/t/p/w500/zmhqZIoVOOqxKAqDpeorktnoFsT.jpg,https://image.tmdb.org/t/p/original/pOA2EvEDxMu4RmtYzLwsOyILtpi.jpg,,,,,,,,,0.11,0.0,0,PK
315236,Yeh Ishq Haey,Yeh Ishq Haey,ur,"Drama, Comedy, Family",Returning Series,Scripted,2026-02-19,2026-02-19,1,1,30,,Set Entertainment PK,Kamran Ahmed Ali,From hilarious twists to heartwarming moments.,,,True,https://image.tmdb.org/t/p/w500/268Waby1YPLwK6o5FzbepcKjlBv.jpg,,,,,,,,,,0.11,0.0,0,PK
117351,Mohabbatain Chahatain,Mohabbatain Chahatain,en,,Returning Series,Scripted,2020-11-03,2021-04-13,1,24,,Hum TV,,,,,,True,https://image.tmdb.org/t/p/w500/uxLSvGYt2JXzBwHLsrhO9CIjEN5.jpg,https://image.tmdb.org/t/p/original/htTdo5MkRpJj8SNo08J6xIneAjO.jpg,,,,,,,,,0.13,0.0,0,PK
314179,Tum Milay Ho,Tum Milay Ho,ur,"Drama, Family",Returning Series,Scripted,2026-02-23,2026-02-23,1,1,40,,Momina Duraid Productions,Yasir Nawaz,"a melody that captures the warmth, chaos, and magic of finding love where you least expect it.",,,True,https://image.tmdb.org/t/p/w500/3SVTQt4sk1DsHvuRAwtb7ybKpGd.jpg,,,,,,,,,,0.08,0.0,0,PK
294534,Ism e Yaraan,Ism e Yaraan,ur,"Drama, Family",Returning Series,Scripted,2025-06-23,2025-06-23,1,1,40,,Momina Duraid Productions,Tehseen Khan,Azfar Rehman Shahbaz Sigri and Zainab Shabbir To Do a drama titled ism E Yaran it also stars zharlay sarhidi,,,True,https://image.tmdb.org/t/p/w500/ezJoq3JwYlQKZlLIJ0RtUOzkPIj.jpg,https://image.tmdb.org/t/p/original/3KK2WYHmXQo39wEIUBXJfwA7aHV.jpg,,,,,,,,,0.47,0.0,0,PK
316414,Yahya,Yahya,ur,Drama,Returning Series,Scripted,2024-11-01,2024-11-01,1,1,,,,,,,,True,https://image.tmdb.org/t/p/w500/nTFqhgBNfncNoVU3JPt8WelD4Y7.jpg,,,,,,,,,,0.4,0.0,0,PK
296109,Dear Bestie,Dear Bestie,ur,"Drama, Family",Returning Series,Scripted,2025-07-12,2025-07-12,1,1,20,,PlanB Media Group,,"A refreshing new web series celebrating friendship, dreams, and the unforgettable moments that define girlhood.",,,True,https://image.tmdb.org/t/p/w500/tbh60wC4j0gbkav614MAUtqpgwy.jpg,https://image.tmdb.org/t/p/original/4lQf742NgsARvADXdVIwOgtEGuR.jpg,,,,,,,,,0.4,0.0,0,PK
318210,Rehmat,Rehmat,ur,"Drama, Family",Returning Series,Scripted,2026-03-30,2026-03-30,1,1,40,ARY Digital,Big Bang Entertainment,Naveed Ali Khan,"Rehmat is a powerful story that redefines what true blessings look like in a society bound by tradition. Centered around three determined sisters, the drama highlights how daughters—when nurtured with love, strength, and opportunity—can surpass every expectation placed upon them. As they navigate societal pressures and deeply rooted biases, each sister carves her own path to success.",,,True,https://image.tmdb.org/t/p/w500/oWdV0YZWm2JEtzYDxYXWiNME5vm.jpg,https://image.tmdb.org/t/p/original/1vCRH8r23mjmX7tGyEJNlQ2wGx5.jpg,,,,,,,,,1.88,0.0,0,PK
223688,Wehshi,Wehshi,ar,,Ended,Miniseries,2022-09-29,2022-09-29,1,1,36,,,,,,,False,https://image.tmdb.org/t/p/w500/9tje6jWeNuxRIVDC3FQmIdvy3YO.jpg,https://image.tmdb.org/t/p/original/wQJNy0ZXhZC2Jw2PyNzSq76YfDa.jpg,tt26455569,Q113903722,,,,,,,0.0,0.0,0,PK
296480,Pal Do Pal,Pal Do Pal,ur,"Drama, Family",Returning Series,Scripted,2025-07-21,2025-07-21,1,1,40,,ARY Digital HD,,"The drama revolves around that betrayal doesn't just happen overnight. Instead, love slowly fades away first. This can happen for many reasons: sometimes another person comes into the picture, sometimes new duties and responsibilities take over, and sometimes it's because someone else becomes more successful.",,,True,,https://image.tmdb.org/t/p/original/6IIkezYSytvDjm494bcF0EGkdYM.jpg,,,,,,,,,0.35,0.0,0,PK
237083,Fairy Tale,Fairy Tale,ur,,Returning Series,Scripted,2023-03-23,2023-03-23,2,1,,,,,"Umeed is a young middle-class girl who dreams of living a wealthy and luxurious life and is always on the lookout for get-rich-quick schemes. She has a very bright personality. In her overwhelming quest, something fantastical falls in Umeed’s lap when she receives an invitation to a show that promises to make her dreams come true but she soon realizes that there are no fairies or magical spells in real life and everything comes with a hefty price tag. Undeterred, Umeed sets out on a journey to m",,,True,,,,,,,,,,,0.0,0.0,0,PK
210865,Golden Boy,Yalı Çapkını,tr,"Family, Drama",Ended,Scripted,2022-09-23,2025-04-04,3,101,,Star TV,OGM Pictures,"Burcu Alptekin, Gülseren Budayıcıoğlu","A young girl is forced to marry a rich groom. The groom is not only rich, but also allows himself to live without any restrictions or obligations. Will married life change his habits? And how will such a man be accepted by a good-hearted wife?",,https://www.startv.com.tr/dizi/yali-capkini,False,https://image.tmdb.org/t/p/w500/yTHaFClgAktpHwlAJzZGftep2ok.jpg,https://image.tmdb.org/t/p/original/vDqCoaMU5FUAuUs0EvL4OAUCxJk.jpg,tt21105088,Q114689844,yalicapkiniresmi,https://www.instagram.com/yalicapkiniresmi/,yalicapkinidizi,https://twitter.com/yalicapkinidizi,,,58.14,8.2,96,TR
283123,Esref's Dream,Eşref Rüya,tr,Drama,Returning Series,Scripted,2025-03-19,2026-03-25,2,40,130,Kanal D,Tims&B,Ethem Özışık,"As a child, Eşref fell in love from afar with a girl he called “Rüya” and spent years searching for her, only to become a powerful mafia figure along the way. Meanwhile, Nisan, an idealistic musician, finds herself in grave danger after performing at a wedding held at Eşref’s hotel. Eşref falls for Nisan, unaware that she is both the long-lost Rüya he has been chasing for years and a police informant. Trapped in a whirlwind of love, betrayal, and power struggles, Eşref is forced into a brutal re",,https://nuray.site/series/2,True,https://image.tmdb.org/t/p/w500/eeFYLgiRFaG3bKx1qLyC7YOdHJz.jpg,https://image.tmdb.org/t/p/original/opxjwbFSadDgVmZtrLTlWJsUxrB.jpg,tt35069642,Q132801843,esrefruyadizitv,https://www.instagram.com/esrefruyadizitv/,esrefruyadizitv,https://twitter.com/esrefruyadizitv,esrefruyaresmi,https://www.facebook.com/esrefruyaresmi,71.82,7.1,38,TR
302063,Deep In Love,Taşacak Bu Deniz,tr,"Drama, Family, Soap",Returning Series,Scripted,2025-10-10,2026-03-27,1,24,140,TRT 1,OGM Pictures,"Nehir Erdem, Ayse Ferda Eryilmaz","In a land where people are accustomed to battling fierce waves and constant storms, the story of a woman who stands tall on her feet, with all her emotional strength, resilience and endurance, and a man who is passionate about his ""love"" and who competes with the storms of the Black Sea and struggles with its waves, comes to the screens with an effective script... The ups and downs of the mountains, the sea and the human soul are told through the eyes of a stranger who finds himself in the middl",,https://www.tasacakbudeniz.com.tr,True,https://image.tmdb.org/t/p/w500/uHIOTJXN9nNTc51WyunL43Fvge3.jpg,https://image.tmdb.org/t/p/original/otEKvJA72Pue5RDgVrBqdOqgAd.jpg,tt38647499,Q136559492,tasacakbudenizdizi,https://www.instagram.com/tasacakbudenizdizi/,tasacakbudeniz,https://twitter.com/tasacakbudeniz,tasacakbudeniztrt,https://www.facebook.com/tasacakbudeniztrt,38.59,8.1,9,TR
306215,You are the One I Love,Sevdiğim Sensin,tr,"Drama, Soap",Returning Series,Scripted,2026-02-12,2026-03-19,1,10,,"Star TV, MBC Shahid",Ay Yapım,Coşkun Irmak,"Erkan Aldur, a young man from a wealthy Istanbul family, is stationed in eastern Turkey to complete his mandatory military service in a remote, earthquake-stricken region. In this harsh and unfamiliar landscape, he meets Dicle, a young woman who has lived her entire life in the village and whose world is shaped by tradition, family, and community. Their encounter brings together two very different worlds, setting in motion a journey of change, resilience, and unexpected connection. As Dicle step",,https://www.startv.com.tr/dizi/sevdigim-sensin,True,https://image.tmdb.org/t/p/w500/eVMb930nCNRYGhPlAVRI5hsMdAz.jpg,https://image.tmdb.org/t/p/original/jlIKAoJNn5lLF2vXMcWSEMkOAnN.jpg,tt38987259,Q138289636,sevdigimsensintvresmi,https://www.instagram.com/sevdigimsensintvresmi/,_sevdigimsensin,https://twitter.com/_sevdigimsensin,sevdigimsensindizi,https://www.facebook.com/sevdigimsensindizi,55.6,7.5,2,TR
274556,Far Away,Uzak Şehir,tr,"Drama, Family, Action & Adventure",Returning Series,Scripted,2024-11-11,2026-03-23,2,56,140,Kanal D,"Ay Yapım, Cedars Art Production",Gülizar Irmak,"Alya Albora arrives in Mardin with her late husband’s funeral and their five-year-old son to fulfill her husband’s last will. However, this arrival marks a point of no return, and there is no way out of Albora. The head of the Albora tribe, Cihan Albora, is not indifferent to Alya’s struggles, but he refuses to let her take her child and leave. Confronting the darkness of the past, hidden secrets, and the harsh realities of the region, Alya Albora finds herself caught in a fierce struggle with h",,https://www.kanald.com.tr/uzak-sehir,True,https://image.tmdb.org/t/p/w500/vPvxzUFy4CYEAThOQim8wuyCqHt.jpg,https://image.tmdb.org/t/p/original/3B6KkxzOj3P3zxfPExbbbVXtzeo.jpg,tt34063491,Q131195670,uzaksehirdizi,https://www.instagram.com/uzaksehirdizi/,Uzaksehirdizi,https://twitter.com/Uzaksehirdizi,uzaksehirdizi,https://www.facebook.com/uzaksehirdizi,44.5,7.2,20,TR
119806,The Shadow Team,Teşkilat,tr,"War & Politics, Drama, Action & Adventure",Returning Series,Scripted,2021-03-07,2026-03-29,6,176,120,TRT 1,Tims&B,Ethem Özışık,National Intelligence Organization members are always ready to serve to destroy the enemies of Türkiye.,,https://www.trtizle.com/diziler/teskilat,True,https://image.tmdb.org/t/p/w500/jJ7kZ2KK8VlXCeFRluqSuFzbL3z.jpg,https://image.tmdb.org/t/p/original/AieLCY0071RFhSSYPRjzbkL0Wnn.jpg,tt13562418,Q105755428,teskilattrt,https://www.instagram.com/teskilattrt/,teskilattrt,https://twitter.com/teskilattrt,teskilattrt,https://www.facebook.com/teskilattrt,32.16,7.2,30,TR
231100,Boundless Love,Hudutsuz Sevda,tr,"Drama, Crime, Soap",Ended,Scripted,2023-09-21,2025-05-15,2,63,120,FOX,MEDYAPIM,Bahadır Özdener,"When he was a little child, Halil İbrahim lost his father due to a blood feud and was exiled to Istanbul. Twenty years later, he returns to his homeland in the Karadeniz region as a handsome, powerful young man. He plans to marry the girl he loves, Yasemin, and start a new life. However, events do not allow this. Halil İbrahim embarks on a journey of revenge, and his life will change completely when he encounters Zeynep from the Leto family.",,https://www.nowtv.com.tr/Hudutsuz-Sevda/izle,False,https://image.tmdb.org/t/p/w500/1BQSLOIvjnBzrxkXjX9R0JfHTWI.jpg,https://image.tmdb.org/t/p/original/9Bcsbx5L02ahbMJ6lJOTcA5puUd.jpg,tt29258720,Q122462860,hudutsuzsevdadizi,https://www.instagram.com/hudutsuzsevdadizi/,hudutsuzsevda_,https://twitter.com/hudutsuzsevda_,,,37.88,8.3,29,TR
133490,Family Secrets,Yargı,tr,"Family, Drama, Crime",Ended,Scripted,2021-09-19,2024-05-26,3,95,139,Kanal D,Ay Yapım,Sema Ergenekon,"A lawyer and a prosecutor, whose paths cross with a murder case, will have to work together to find the murderer, and this will create an irreversible breaking point in their lives.",,https://www.kanald.com.tr/yargi,False,https://image.tmdb.org/t/p/w500/c2WubXZ2npBH14uTqirRREzFY0h.jpg,https://image.tmdb.org/t/p/original/fCwZOi3cTEOi2UkhjJNbFQnl4IW.jpg,tt12979628,Q107314167,yargidizi,https://www.instagram.com/yargidizi/,yargidizi,https://twitter.com/yargidizi,,,26.79,8.7,45,TR
119267,My Siblings,Kardeşlerim,tr,"Family, Drama",Ended,Scripted,2021-02-20,2024-06-08,4,132,,atv,NGM,Gül Abus Semerci,Four siblings have to struggle with life after their parents' death.,,https://www.atv.com.tr/webtv/kardeslerim/fragman,False,https://image.tmdb.org/t/p/w500/p2wOxI0GAlckcgoGF14r31dYiPr.jpg,https://image.tmdb.org/t/p/original/mYpj5lBCeRq1cVt3Ygby1IVjAWD.jpg,tt13550498,Q106421366,,,,,,,31.25,7.5,31,TR
246621,Mehmed: Sultan of Conquests,Mehmed: Fetihler Sultanı,tr,"War & Politics, Drama",Returning Series,Scripted,2024-02-27,2026-03-31,3,74,160,TRT 1,Miray Yapım,Eyüp Gökhan Özekin,"The project, which will follow the story on the life of one of the most important rulers in Ottoman history, Fatih Sultan Mehmed, will also feature important stages of the life of Eyüp el Ensari, an important figure in the Islamic world, in parallel with Fatih's life.",,https://www.trt1.com.tr/diziler/mehmed-fetihler-sultani,True,https://image.tmdb.org/t/p/w500/A8fHgHmcEQU1UcOcXhW3NXtwwcZ.jpg,https://image.tmdb.org/t/p/original/bJxf4Y8UKOBsWoE3gB6N0hfB04G.jpg,tt31323988,Q126476555,mehmedfetihlersultanitrt,https://www.instagram.com/mehmedfetihlersultanitrt/,,,,,34.08,8.5,17,TR
104877,Love Is in the Air,Sen Çal Kapımı,tr,"Drama, Comedy",Ended,Scripted,2020-07-08,2021-09-08,2,52,130,FOX,MF Yapım,Ayse Uber Kutlu,"Eda, who ties all her hopes to her education, confronts Serkan Bolat, who cuts off her international education scholarship and leaves her with high school diploma. Serkan Bolat offers Eda to give her scholarship back if she pretends to be his fiance for two months. Although Eda rejects the offer of this man as she hates him, she has to accept it when the conditions change. While pretending to be engaged, Serkan and Eda begin to experience a passionate, challenging relationship that will make the",,https://www.fox.com.tr/Sen-Cal-Kapimi,False,https://image.tmdb.org/t/p/w500/bE71f9A3eztjcd5JT3MmHB8MbzA.jpg,https://image.tmdb.org/t/p/original/9qq8LpOoBLYq8MxiMugn0gf9qJd.jpg,tt12439466,Q97206030,sencalkapimi,https://www.instagram.com/sencalkapimi/,sencalkapimi__,https://twitter.com/sencalkapimi__,sencalkapimi,https://www.facebook.com/sencalkapimi,25.47,8.2,3116,TR
219290,Blood Flowers,Kan Çiçekleri,tr,Drama,Ended,Scripted,2022-12-05,2025-11-10,3,645,60,Kanal 7,,,"The narrative of Dilan, whose aspirations and hopes were dashed on the one hand, and Baran, who had to marry to stop the feud and save her brother from this cycle on the other. This marriage, however, is a prison for the two of them, and his uncle, who is jealous of his wealth, wishes to renew the rivalry. This conflicted relationship will cause strong winds to blow between two hearts; will this marriage become a true marriage?",,https://www.kanal7.com/dizi/dizi-kan-cicekleri,False,https://image.tmdb.org/t/p/w500/o6tosm7V0SMBlI1KsTUxPM9Papp.jpg,https://image.tmdb.org/t/p/original/d3YL9PsQRHyrPXpcqkoDBjXwsfW.jpg,tt23791028,Q117476773,,,,,,,22.82,7.6,23,TR
259812,Leyla,Leyla: Hayat... Aşk... Adalet...,tr,Drama,Ended,Scripted,2024-09-11,2025-06-22,1,40,130,"FOX, MBC Shahid",Ay Yapım,Yılmaz Sahin,"As a child, Leyla suffers a blow from her stepmother and sees her world turned upside down. She loses everything - except the thirst for revenge. In search of justice, Leyla transforms into someone else and returns determined to settle accounts with the woman who destroyed her life and left her in a garbage dump. However, her revenge falters when she discovers the relationship between her ex-stepmother and the man, with whom she shared an innocent and unforgettable love affair",,https://www.nowtv.com.tr/Leyla-Hayat-Ask-Adalet/izle,False,https://image.tmdb.org/t/p/w500/or7YWXNJdmjIisff11ynSzocafz.jpg,https://image.tmdb.org/t/p/original/zso596QRpVM6dgqMRhdxrwxcGsE.jpg,tt33264855,Q131842568,leyladizisi,https://www.instagram.com/leyladizisi/,leyladizisi,https://twitter.com/leyladizisi,leyladizisi,https://www.facebook.com/leyladizisi,22.17,8.2,20,TR
271548,6 of Us,Sahipsizler,tr,Drama,Ended,Scripted,2024-11-13,2026-03-04,2,51,150,Star TV,OGM Pictures,Cem Karcı,"A story of six siblings—Azize, Cemo, Zeliha, Fidan, Samet, and Balım—who, after suddenly losing their parents, struggle to stay united and survive. The roots of their tragedy trace back to their parents, Bala and Rıfat, whose forbidden love began in a village in Mardin. Rıfat, a teacher, falls in love with Bala, but Yavuz, the wealthy and obsessive son of Mardin’s richest family, kidnaps her. Despite his abuse, Bala escapes with Rıfat, and they build a secluded life in the forest, raising six ch",,https://www.startv.com.tr/dizi/sahipsizler,False,https://image.tmdb.org/t/p/w500/l0g0CAq7VjoKslVE9JZZQFMI9Tt.jpg,https://image.tmdb.org/t/p/original/gTPfMUXFIgG6HZeR5hif2fvGzOv.jpg,tt33349183,Q135404686,sahipsizlertvdizi,https://www.instagram.com/sahipsizlertvdizi/,Sahipsizlerdizi,https://twitter.com/Sahipsizlerdizi,sahipsizlertv,https://www.facebook.com/sahipsizlertv,25.16,5.5,2,TR
308185,Power of Love,Aşkın Gücü,tr,Reality,Returning Series,Reality,2022-12-12,2026-03-24,3,508,,"YouTube, Prime Video",Production House,"Haluk Şirin, Caner Erdem, Rodi Kayım","A group of competitive women and men come together in The Power of Love to find their dream partner. Every week, some contestants win the weekly prize, while others say goodbye to their dreams of love and the house. Emotional moments, surprises, and exciting challenges await in this thrilling season!",,https://www.primevideo.com/region/eu/detail/0LI4GQUZCPTD0LX5AGLBURL334/,True,https://image.tmdb.org/t/p/w500/zkMOBciCmOJyGgYOw7aICvY516C.jpg,https://image.tmdb.org/t/p/original/4pjlNXDJ2jsfCVphv2hXOO34L6x.jpg,tt24060116,,askingucu_official,https://www.instagram.com/askingucu_official/,askingucuko,https://twitter.com/askingucuko,askingucuofficial,https://www.facebook.com/askingucuofficial,22.8,10.0,2,TR
