tmdb_id,movie_title,character_name,billing_order,tmdb_person_id,name,also_known_as,gender,birthday,deathday,age,place_of_birth,nationality,known_for_dept,biography,marriage_status,spouse_names,partner_names,profile_url,instagram_id,instagram_url,twitter_id,twitter_url,facebook_id,facebook_url,tiktok_id,tiktok_url,imdb_id,wikidata_id,popularity
617405,Marakkar: Lion of the Arabian Sea,Aarcha,6,1295762,Keerthy Suresh,Keerthi | کیفتی سورش,Female,1992-10-17,,33,"Thiruvananthapuram, Kerala, India",India,Acting,"Keerthy Suresh is an Indian film actress working in the South Indian film industries.  Keerthy was a child actress in the early 2000s and, after completing  her studies and pursuing a degree in fashion design, she returned to  acting in lead roles. She played her first lead role in the 2013  Malayalam film Geethaanjali and has signed up films in Tamil and Telugu languages as well.",Unknown,,,https://image.tmdb.org/t/p/w500/fTdgSinsAitdujBBEUEA72GY0pv.jpg,keerthysureshofficial,https://www.instagram.com/keerthysureshofficial/,KeerthyOfficial,https://twitter.com/KeerthyOfficial,ActressKeerthySuresh,https://www.facebook.com/ActressKeerthySuresh,,,nm7146337,Q17403476,2.51
617405,Marakkar: Lion of the Arabian Sea,Pattu Marakkar,7,111668,Siddique,സിദ്ദിക്ക് | സിദ്ധിക്ക് | സിദ്ദിഖ് | Sidhique | Sidheeque ,Male,1962-10-01,,63,"Ernakulam, Kerala, India",India,Acting,"Siddique Mamathu (born 1 October 1962), known mononymously as Siddique, is an Indian actor and producer, who works mainly in Malayalam cinema. Along with appearing in over 350 Malayalam films, he has also acted in Tamil, Telugu and Hindi language films. He is known for having played a wide range of starring and supporting roles, including comic characters, romantic leads, anti-heroes and villains.",Unknown,,,https://image.tmdb.org/t/p/w500/tMv7QsmYlXAXtP75D3eIxXHpgTv.jpg,,,,,,,,,nm1388202,Q283512,0.99
617405,Marakkar: Lion of the Arabian Sea,Dharmoth Panicker,8,82733,Mukesh,Mukesh Babu | മുകേഷ് | Mukesh Madhavan ,Male,1960-03-05,,66,"Kollam, Kerala, India",India,Acting,"Mukesh  is an Indian film & stage actor and politician known for his work in Malayalam cinema. 

He's best known for his comic-oriented roles. Mukesh is the current Member of the Legislative Assembly (M.L.A.) representing the Kollam constituency of Kerala state.",Married,Methil Devika,,https://image.tmdb.org/t/p/w500/zFdvuL90ek2U32lJdGM9ePZA8jC.jpg,,,,,,,,,nm0611481,Q277422,0.71
617405,Marakkar: Lion of the Arabian Sea,Achuthan,9,1187398,Ashok Selvan,,Male,1989-11-08,,36,"Erode, Tamil Nadu, India",India,Acting,"Ashok Selvan is a Tamil film actor. He made his breakthrough playing one of the lead roles in Soodhu Kavvum (2013), before gaining critical acclaim for his performances in C. V. Kumar's productions Pizza 2: The Villa and Thegidi (2014).",Unknown,,,https://image.tmdb.org/t/p/w500/qA8w8hRmyw7IWxIuM64s7aPwqbe.jpg,,,,,,,,,nm5654463,Q16149455,0.55
617405,Marakkar: Lion of the Arabian Sea,Puthumana Panicker,10,1101394,Baburaj,ബാബുരാജ് | Baburaj Jacob ,Male,1970-03-05,,56,"Aluva, Kerala, India",India,Acting,"Baburaj Jacob, commonly known as Baburaj, is an Indian film actor who appears in villain and character roles in Malayalam, Telugu and Hindi films. He became popular through Salt N' Pepper (2011) for comedy roles. He has also directed two films.",Married,Vani Viswanath,,https://image.tmdb.org/t/p/w500/nuJ7GhTfuBrlGBWeMPIYr59O8kP.jpg,,,,,,,,,nm2055008,Q4838101,0.72
617405,Marakkar: Lion of the Arabian Sea,Young Kunjali Marakkar IV,11,1337270,Pranav Mohanlal,,Male,1990-07-13,,35,"Thiruvananthapuram, Kerala, India",India,Acting,"Pranav Mohanlal (born July 13, 1990) is an Indian actor who primarily works in the Malayalam film industry. Son of legendary actor Mohanlal, Pranav made his acting debut as a child artist in Onnaman (2002) and went on to win the Kerala State Film Award for Best Child Artist for his role in Punarjani (2003).

After completing his studies in Philosophy at the University of New South Wales, Australia, Pranav returned to cinema behind the camera, working as an assistant director to Jeethu Joseph on films like Papanasam (2015) and Life of Josutty (2015).

He made his lead debut in the action-thriller Aadhi (2018), directed by Jeethu Joseph, which became a commercial success. Known for performing his own stunts and keeping a low profile away from the media, Pranav carved a niche for himself with",Unknown,,,https://image.tmdb.org/t/p/w500/nubzHZimxhAHdSBW7rkFXRPCajO.jpg,pranavmohanlal,https://www.instagram.com/pranavmohanlal/,impranavlal,https://twitter.com/impranavlal,ImPranavMohanlal,https://www.facebook.com/ImPranavMohanlal,,,nm3387048,Q7238316,0.63
617405,Marakkar: Lion of the Arabian Sea,Bayathandu,12,2531229,Jay J. Jakkrit,,Unknown,,,,,,Acting,,Unknown,,,,,,,,,,,,,,0.01
617405,Marakkar: Lion of the Arabian Sea,Khadeejumma,13,584464,Suhasini Maniratnam,Suhasini Mani Ratnam | Suhasini | சுஹாசினி மணிரத்னம்,Female,1961-08-15,,64,"Chennai, Tamilnadu,  India",India,Acting,"Suhasini Maniratnam (born Suhasini Charuhasan, on 15 August 1961) is an Indian film actress known for her works in South Indian Cinema. She made her film debut in 1980 with the Tamil film Nenjathai Killathe for which she won the Tamil Nadu State Film Award for Best Actress. Suhasini has won the National Film Award for Best Actress for Sindhu Bhairavi in 1986. She has received four Filmfare Award for Best Actress – Kannada, Two Kerala State Film Awards, Filmfare Award for Best Actress – Telugu, and has garnered state awards like,Tamil Nadu State Film Awards, Nandi Awards.",Married,Mani Ratnam,,https://image.tmdb.org/t/p/w500/24vsI41UVT3aU4mFwQUfLVGUl6o.jpg,,,,,,,,,nm0007124,Q467973,1.11
617405,Marakkar: Lion of the Arabian Sea,Kuttiyali Marakkar,14,584839,Fazil,ഫാസിൽ,Male,,,,,,Directing,"A. M. Fazil (born 1953, in Alleppey, Kerala) is an Indian filmmaker, producer, and screenwriter best known for his work in Malayalam cinema. Since the early 1980s Fazil has directed some 30 movies. With numerous Malayalam films, as well as several Tamil films and one Telugu  film under his belt, Fazil has managed to win the most number of State  awards for the best film with popular appeal and aesthetic value.",Unknown,,,https://image.tmdb.org/t/p/w500/5vASIGZBoXeV8EAa5g4OlgrGvrL.jpg,,,,,,,,,nm0269778,Q3534902,0.85
601635,Laal Singh Chaddha,Laal Singh Chaddha,0,52763,Aamir Khan,Mohammed Aamir Hussain Khan | आमिर ख़ान | عامر خان | 阿米尔汗 | Амир Кхан,Male,1965-03-14,,61,"Mumbai, Maharashtra, India",India,Acting,"Aamir Khan (born 14 March 1965) is an Indian actor, director, producer, filmmaker and television talk-show host who has established himself as one of the most popular and influential actors of Indian cinema. Starting his career as a child actor in his uncle Nasir Hussain's film Yaadon Ki Baaraat (1973), Khan began his professional career eleven years later with Holi (1984) and had his first commercial success with Qayamat Se Qayamat Tak (1988). He received his first National Film Award (Special Jury Award) for his role in the film Raakh (1989). After seven previous nominations during the 1980s and 1990s, Khan received his first Filmfare Award for Best Actor for his performance in the major grosser Raja Hindustani (1996)  and later earned his second Best Actor award for his performance in t",Divorced,Kiran Rao,,https://image.tmdb.org/t/p/w500/ayE2Ot15rqWU3YhPI3Yg8xBzVx7.jpg,,,,,,,,,nm0451148,Q9557,4.07
601635,Laal Singh Chaddha,Rupa D'Souza,1,37233,Kareena Kapoor Khan,Bebo | カリーナ・カプール | Карина Капур-Кхан | کرینا کاپور خان | करीना कपूर,Female,1980-09-21,,45,"Mumbai, Maharashtra, India",India,Acting,"Kareena Kapoor Khan (born September 21, 1980) is an Indian film actress who appears in Bollywood  films. Born into a film family where both her parents, Randhir Kapoor and Babita, and her elder sister Karisma were in the film industry, Kapoor faced the media spotlight from a very young age. However, she did not make her acting debut until the 2000 film Refugee, which earned her the Filmfare Best Female Debut Award. Her melodrama Kabhi Khushi Kabhie Gham became India's highest grossing film in the overseas market in 2001 and is her biggest commercial success to date.

After receiving negative reviews for a series of repetitive roles between 2002 and 2003, Kapoor accepted more demanding parts in order to avoid being typecast. Consequently, from 2004 to 2006 she was recognized by critics for ",Married,Saif Ali Khan,,https://image.tmdb.org/t/p/w500/pJZJJ93NwJq3kb3RWtaZBYVga1x.jpg,kareenakapoorkhan,https://www.instagram.com/kareenakapoorkhan/,,,OfficialPageKareenaKapoor,https://www.facebook.com/OfficialPageKareenaKapoor,,,nm0004626,Q184885,3.23
601635,Laal Singh Chaddha,Balaraju Bodi,2,237052,Naga Chaitanya Akkineni,Naga Chaitanya | NagaChaitanya Akkineni | Naga Chaithanya Akkineni | NagaChaithanya Akkineni,Male,1986-11-23,,39,"Chennai, Tamil Nadu, India",India,Acting,"Naga Chaitanya Akkineni is an Indian film actor who works in Telugu cinema. He debuted in the 2009 film Josh, directed by newcomer Vasu Varma and produced by Dil Raju. Subsequently, in 2017, he starred in Rarandoi Veduka Chudham, which became his career's highest grosser till date.",Divorced,Samantha Ruth Prabhu,,https://image.tmdb.org/t/p/w500/pcGTJvzIC3JzcfNVzdA6IHo3e8k.jpg,,,chay_akkineni,https://twitter.com/chay_akkineni,chay.akkineni,https://www.facebook.com/chay.akkineni,,,nm3602118,Q6958274,0.94
601635,Laal Singh Chaddha,Gurpreet Kaur (Laal's mother),3,99711,Mona Singh,[ˈmoːnaː sɪŋɡʱ] | मोना सिंह ,Female,1981-10-08,,44,"Chandigarh, Punjab, India",India,Acting,Mona Singh (born 8 October 1981) is an Indian screen actress who works in Hindi film and TV series. Singh is widely recognised for playing the eponymous heroine in the soap opera Jassi Jaissi Koi Nahin (2003–2006). She is the recipient of two ITA Awards and one Filmfare OTT Award.,Unknown,,,https://image.tmdb.org/t/p/w500/fBl5KYnlKY8HDUqlTs64xbDZtU8.jpg,monajsingh,https://www.instagram.com/monajsingh/,,,,,,,nm1587175,Q6897722,1.36
601635,Laal Singh Chaddha,Mohammad bhai,4,140763,Manav Vij,,Male,,,,,,Acting,,Married,Meher Vij,,https://image.tmdb.org/t/p/w500/qBGYyDNhHB8Gt2gKQUs0VdsWutJ.jpg,,,,,,,,,nm2435847,Q20743520,0.73
601635,Laal Singh Chaddha,Old lady on train,5,110090,Kamini Kaushal,कामिनी कौशल | Камини Каушал,Female,1927-02-24,2025-11-14,,"Lahore, Pakistan",Pakistan,Acting,"Kamini Kaushal is a Hindi film and television actress, who is most noted for her roles in films such as Neecha Nagar, which won the 1946 Palme d'Or at Cannes Film Festival and Biraj Bahu, which won her the Filmfare Best Actress Award in 1955.

From Wikipedia, the free encyclopedia.",Unknown,,,https://image.tmdb.org/t/p/w500/9sUKpr1DqGzyfDpaSLOeHMeMos5.jpg,,,,,,,,,nm0442470,Q6358169,0.76
601635,Laal Singh Chaddha,Young Laal,6,3658638,Ahmad Ibn Umar,Ahmad Rigoo,Male,2012-01-01,,14,,,Acting,,Unknown,,,,,,,,,,,,,,0.19
601635,Laal Singh Chaddha,Young Rupa,7,3658640,Hafsa Ashraf,,Unknown,,,,,,Acting,,Unknown,,,,,,,,,,,,,,0.23
601635,Laal Singh Chaddha,Manjeet maasi,8,3661361,Gitikka Ganju Dhar,,Unknown,,,,,,Acting,,Unknown,,,,,,,,,,,,,,0.19
601635,Laal Singh Chaddha,Aman Chaddha,9,3661375,Rohaan Singh,,Unknown,,,,,,Acting,,Unknown,,,https://image.tmdb.org/t/p/w500/rogb7XvJaIcgJrzJHvCeD5RRAEG.jpg,,,,,,,,,,,0.1
601635,Laal Singh Chaddha,Shah Rukh Khan,10,35742,Shah Rukh Khan,SRK | Shahrukh Khan | Shah Rukh | King Khan | Badshah,Male,1965-11-02,,60,"New Delhi, Delhi, India",India,Acting,"Shah Rukh Khan (born November 2, 1965), often referred to as SRK or the ""King of Bollywood,"" is one of India's most iconic actors and producers. Born in Delhi, he began his career in television with shows like Fauji (1988) and Circus (1989). His film debut came in 1992 with Deewana, which marked the start of an illustrious career.

Shah Rukh Khan has appeared in over 80 films, earning widespread acclaim for his performances in movies such as Dilwale Dulhania Le Jayenge (1995), Kuch Kuch Hota Hai (1998), Chak De! India (2007), and My Name Is Khan (2010). He has won 14 Filmfare Awards, including eight for Best Actor, a record in Bollywood. In 2005, he was honored with the Padma Shri, India's fourth-highest civilian award, for his contributions to Indian cinema.

Beyond acting, SRK is a succe",Married,Gauri Khan,,https://image.tmdb.org/t/p/w500/tCEppfUu0g2Luu0rS5VKMoL4eSw.jpg,iamsrk,https://www.instagram.com/iamsrk/,iamsrk,https://twitter.com/iamsrk,IamSRK,https://www.facebook.com/IamSRK,,,nm0451321,Q9535,6.44
601635,Laal Singh Chaddha,Lady in train,11,3661342,Aarya Sharma,,Unknown,,,,,,Acting,,Unknown,,,,,,,,,,,,,,0.05
601635,Laal Singh Chaddha,Lady in train,12,3255489,Nazneen Madan,,Unknown,,,,,,Acting,,Unknown,,,https://image.tmdb.org/t/p/w500/r9tC0TVig2LmkIkJQH8ezmRBszj.jpg,,,,,,,,,,,0.16
601635,Laal Singh Chaddha,Sardarji in train,13,82076,Arun Bali,,Unknown,,,,,,Acting,,Unknown,,,https://image.tmdb.org/t/p/w500/v6QHrFQsgBlz52vJb3pxzjJa21b.jpg,,,,,,,,,nm0050187,Q4802074,0.47
601635,Laal Singh Chaddha,School Principal,14,1168223,Jagat Rawat,,Unknown,,,,,,Acting,,Unknown,,,https://image.tmdb.org/t/p/w500/2h1gByjnmLbcVhcxkvmWWDWPkFP.jpg,,,,,,,,,nm5376672,,0.21
858082,Ponniyin Selvan: Part II,Aditha Karikalan,0,93191,Vikram,"""Chiyaan"" Vikram | Kenny | Chiyaan |  	Kennedy John Victor | விக்ரம்",Male,1966-04-17,,59,"Chennai, Tamil Nadu, India",India,Acting,"Vikram (born as Kennedy John Victor) is an Indian film actor who predominantly appears in Tamil language films and has won seven Filmfare Awards as well as one National Film Award and Tamil Nadu State Film Award amongst other recognitions and was awarded an Honorary Doctorate by the People's University of Milan in May 2011.

He made his debut in the 1990 film En Kadhal Kanmani, which was followed by a series of small-budget Tamil, Malayalam and Telugu films in the 1990s, many of which went unnoticed. However the success of Bala's tragedy film Sethu (1999), in which Vikram appeared as a rogue turned lover, started Vikram's successful career as an actor.  Vikram has promoted various social causes and appeared as the Youth Envoy for the United Nations Human Settlements Programme  in 2011. He ",Unknown,,,https://image.tmdb.org/t/p/w500/c171LQMyHtULZC0RmuIHiiFDOjv.jpg,,,,,,,,,nm1417314,Q2363587,1.26
858082,Ponniyin Selvan: Part II,Nandini / Mandakini Devi,1,87773,Aishwarya Rai Bachchan,Aishwarya Rai | Aishwariya Rai | ऐश्वर्या राय | 아이슈와라 라이 | 아이쉬와라 라이,Female,1973-11-01,,52,"Mangalore, Karnataka, India",India,Acting,"Aishwarya Rai Bachchan (born November 1, 1973) is an Indian actress, former model, and former Miss World. Often cited by the media as one of the most beautiful women in the world, she has also established herself as one of the most popular and influential celebrities in India for her work in Hindi and Tamil films. She has received numerous accolades for her acting, including two Filmfare Awards. In 2009, she was honored with the Padma Shri by the Government of India.",Married,Abhishek Bachchan,,https://image.tmdb.org/t/p/w500/tXlRA4gZgUiKx2P1odBpyXjnkbX.jpg,aishwaryaraibachchan_arb,https://www.instagram.com/aishwaryaraibachchan_arb/,,,AishwariyaRaiBachchan,https://www.facebook.com/AishwariyaRaiBachchan,,,nm0706787,Q47059,3.7
858082,Ponniyin Selvan: Part II,Arunmozhi Varman,2,237966,Ravi Mohan,Jayam Ravi,Male,1980-09-10,,45,"Chennai, Tamil Nadu, India",India,Acting,"Ravi was born to Tamil parents, editor Mohan and Varalakshmi Mohan. He has two siblings, his elder brother M. Raja is a noted film director, with most of his films featuring Ravi in the lead role, while his sister, Roja Mohan, is a dentist. He completed his schooling at Jawahar Vidyalaya in Ashok Nagar, Chennai. He studied dancing under the bharatnatyam dancer Nalini Balakrishnan and performed his arangetram at the age of 12. After completing his degree in Visual communication from Loyola College, Chennai, he decided to get into the film industry. He has also undergone training in acting at the Kishore Namit Kapur Institute in Mumbai.",Unknown,,,https://image.tmdb.org/t/p/w500/wKZNz2kOYPYbSrVDIdHZHtQqHs1.jpg,,,actor_jayamravi,https://twitter.com/actor_jayamravi,,,,,nm1865947,Q469886,1.01
858082,Ponniyin Selvan: Part II,Vanthiyathevan,3,123066,Karthi,Karthik Sivakumar | Kaarthi | Kaarthik | کارتی,Male,1977-05-25,,48,"Chennai, Tamil Nadu, India",India,Acting,"Karthi is an Indian film actor who predominantly works in Tamil cinema. He began his career in cinema as an assistant director to Mani Ratnam on the film Aayutha Ezhuthu (2004). Karthi made his acting debut with Paruthiveeran (2007), becoming an overnight sensation. He then went on to star in commercially successful films including Paiyaa (2010), Naan Mahaan Alla (2010), Siruthai (2011), Madras (2014), Thozha (2016), Theeran Adhigaaram Ondru (2017), Kadaikutty Singam (2018), Kaithi (2019), Thambi (2019), Ponniyin Selvan: I (2022), Sardar (2022), and Ponniyin Selvan: II (2023), establishing himself as a successful leading actor of Tamil cinema. Karthi has won three Filmfare Awards, an Edison Award, two SIIMA Awards, and a Tamil Nadu State Film Award.",Unknown,,,https://image.tmdb.org/t/p/w500/npZUMAZBru1wgFefkv5kS3Ezl1z.jpg,karthi_offl,https://www.instagram.com/karthi_offl/,Karthi_Offl,https://twitter.com/Karthi_Offl,sikarthi,https://www.facebook.com/sikarthi,,,nm1912683,Q3534361,2.13
858082,Ponniyin Selvan: Part II,Kundavai,4,116925,Trisha Krishnan,Trisha | త్రిష | Thrisha | திரிஷா |  த்ரிஷா கிருஷ்ணன்,Female,1983-05-04,,42,"Chennai, Tamil Nadu, India",India,Acting,"​Trisha Krishnan is an Indian film actress and model. After her first appearance in the 1999 Tamil film Jodi, in a supporting role, she won a Filmfare Award for Best Female Debut for her first lead role in the 2002 film Mounam Pesiyadhe. She later rose to fame starring in the successful films, Saamy (2003) and Ghilli(2004) in Tamil cinema and Varsham (2004) in Telugu cinema, for which she secured her first South Filmfare Best Actress Award. She made her Bollywood debut in the 2010 film Khatta Meetha opposite Akshay Kumar.",Unknown,,,https://image.tmdb.org/t/p/w500/sirse7oOd1ACEEQBVF4PHJHPUup.jpg,trishakrishnan,https://www.instagram.com/trishakrishnan/,trishtrashers,https://twitter.com/trishtrashers,trishakrishnan,https://www.facebook.com/trishakrishnan,,,nm1375534,Q2748513,3.89
858082,Ponniyin Selvan: Part II,Sundara Chozhar,5,89153,Prakash Raj,Prakashraj | प्रकाश राज | பிரகாஷ் ராஜ் | ప్రకాష్ రాజ్,Male,1965-03-26,,61,"Bengaluru, Karnataka, India",India,Acting,"Prakash Raj is an Indian actor, film director, producer, jhaantu and television presenter who is known for his works in the South Indian film industry. Apart from his mother-tongue, Kannada, his fluency in Tamil, Telugu, Malayalam, Marathi, Hindi and English has placed him among the most sought after actors in Indian cinema. He has played a variety of roles, most notably as an antagonist and character actor. He won the National Film Award for Best Supporting Actor in 1998 for Mani Ratnam's Iruvar and a National Film Award for Best Actor in 2009 for his role in Kanchivaram. As a producer, he won the National Film Award for Best Feature Film in Kannada for Puttakkana Highway.",Married,Pony Verma,,https://image.tmdb.org/t/p/w500/dJvFZOXmZdkYCOUcKTXQAhBcAoH.jpg,,,prakashraaj,https://twitter.com/prakashraaj,PrakashRajOfficial,https://www.facebook.com/PrakashRajOfficial,,,nm0695177,Q1322453,3.38
858082,Ponniyin Selvan: Part II,Periya Pazhuvettarayar,6,237683,R. Sarathkumar,Sarath Kumar | R. Sarath Kumar | Ramanathan Sarathkumar | Sarathkumar | R Sarathkumar,Male,1954-07-14,,71,"New Delhi, India",India,Acting,"Ramanathan Sarathkumar is an Indian film actor, journalist, politician, the former president of the South Indian Film Artistes' Association and former body builder. Sarathkumar has acted in more than 130 Tamil, Malayalam, Telugu and Kannada films. He can speak Tamil, Telugu, Malayalam, Kannada and English fluently.

In 1986, Sarathkumar started his acting career in the Telugu film Samajamlo Sthree. He first acted in negative roles, and later played minor roles before establishing himself as a lead actor in the subsequent years earning him the title Supreme Star in Tamil cinema. He has won two Tamil Nadu State Film Awards and three Filmfare Awards South.

In 2007, he launched a new political party All India Samathuva Makkal Katchi (AISMK) in Tamil Nadu claiming to carry out the ideals of K.",Unknown,,,https://image.tmdb.org/t/p/w500/x2Bx2mxOvgvRzaLFlpKNGmKYkK2.jpg,,,realsarathkumar,https://twitter.com/realsarathkumar,SarathKumarOfficial,https://www.facebook.com/SarathKumarOfficial,,,nm7489706,,1.02
858082,Ponniyin Selvan: Part II,Chinna Pazhuvettarayar,7,584718,R. Parthiban,R. Parthiepan | R. Parthiban | Ra Parthiepan | Radhakrishnan Parthiban | Radhakrishnan Moorthi,Male,1957-11-14,,68,"Chennai, Tamil Nadu, India",India,Acting,"Radhakrishnan Parthiban (earlier credited in films as Ra Parthiepan) is an Indian film actor, director, producer and writer who works mainly in Tamil cinema. He has worked in more 50 films and has directed nearly 10 films. Parthiepan is known for having directed critically acclaimed films like Pudhiya Paadhai and Housefull and for his performances in films like Bharathi Kannamma, Vetri Kodi Kattu, Azhagi, Melvilasom and Aayirathil Oruvan.

His movies Housefull (1999) and Pudhea Paadhai (1989) won the National Film Award for Best Feature Film in Tamil.

After graduating in 1979, he briefly had a career writing short stories under the pen name of ""Bharathi"" in Tamil Magazines before in 1984- he became K.Bhagyaraj's personal assistant and later Assistant Director. The Bhagyaraj-Parthiban duo ",Divorced,Seetha,,https://image.tmdb.org/t/p/w500/kmghnL3LAQJaBXsA7yoh8cE2gRd.jpg,,,,,,,,,nm1011887,Q7273911,1.48
858082,Ponniyin Selvan: Part II,Alwarkkadiyan Nambi,8,141704,Jayaram,ജയറാം | ஜெயராம் | Jayaram Subramaniam ,Male,1965-12-10,,60,"Perumbavoor, Kerala, India",India,Acting,"Jayaram Subramaniam (born 10 December 1965), commonly known as Jayaram, is an Indian film actor who predominantly works in Malayalam films, and at times in Tamil films. He is also a chenda percussionist and mimic artist. He has starred in over 200 films.  In 2011, he was awarded the Padma Shri by the Government of India for his contribution towards the arts.",Married,Parvathy,,https://image.tmdb.org/t/p/w500/cc1SfVFctuYH353NgxXNBoAFX2d.jpg,,,,,JayaramActor,https://www.facebook.com/JayaramActor,,,nm0419688,Q3522919,0.89
858082,Ponniyin Selvan: Part II,Parthibendran Pallavan,9,1124440,Vikram Prabhu,,Male,1987-01-01,,39,"Chennai, Tamil Nadu, India",India,Acting,Vikram Prabhu is an Indian film actor working in Tamil language films who made his debut in Prabhu Solomon's Kumki (2012). He is the son of actor Prabhu Ganesan and grandson of the actor Sivaji Ganesan.,Unknown,,,https://image.tmdb.org/t/p/w500/hjmWQSqvbv2BAGPE6yOPtdNYQqt.jpg,,,iamVikramPrabhu,https://twitter.com/iamVikramPrabhu,,,,,nm5076645,Q58112,0.63
858082,Ponniyin Selvan: Part II,Madhurantakan,10,148361,Rahman,Raghuman | Rahman Rashin | Rahuman,Male,1967-05-23,,58,"Abu Dhabi, United Arab Emirates",United Arab Emirates,Acting,"Rahman (born Rashin Rahman) is an Indian film actor who has starred in over a 150 films, primarily Malayalam, Tamil, and Telugu films. In Telugu cinema, he is known by the stage name Raghu.

Rahman made his debut in Koodevide (1983), for which he won his first Kerala State Award for Best Supporting Actor. He was a popular teen idol in Malayalam cinema during the 1980s, later on he became a lead actor in Tamil cinema during the late 1980s and early 1990s. He eventually shifted to Tamil and Telugu  films during the 1990s. He did make a comeback in Malayalam films since  2004 and has been acting in leading and supporting roles in Tamil and  Telugu films post-2000s.",Unknown,,,https://image.tmdb.org/t/p/w500/3heEOBLha0ImREOUmzWm5nVKUt.jpg,,,,,,,,,nm0706721,Q278006,1.21
858082,Ponniyin Selvan: Part II,Poonguzhali,11,1861484,Aishwarya Lekshmi,Aishwarya Lakshmi,Female,1991-09-06,,34,"Thiruvananthapuram, Kerala, India",India,Acting,"Aishwarya Lekshmi (born September 6, 1990) is an Indian actress, doctor and model known for her work in Malayalam, Tamil, and Telugu cinema. She began her career in modeling, featuring on magazine covers and ad campaigns, before making her acting debut with Njandukalude Nattil Oridavela (2017).

Her breakthrough performance came in Mayaanadhi (2017), where she portrayed an aspiring actress, earning her the Filmfare Award for Best Actress – Malayalam. She followed this with performances in films like Varathan (2018), Vijay Superum Pournamiyum (2019), Big Brother (2019), and Kumari (2022). In Tamil cinema, Aishwarya gained recognition with films like Gatta Kusthi (2022), Gargi (2022) and Mani Ratnam’s historical epic Ponniyin Selvan series (2022–2023), where she played Poonguzhali, a pivotal",Unknown,,,https://image.tmdb.org/t/p/w500/b3yxjhc62X0JZghaRTYNMVrI78a.jpg,,,,,aiswarya.lekshmi,https://www.facebook.com/aiswarya.lekshmi,,,nm8468959,Q39058709,2.33
858082,Ponniyin Selvan: Part II,Vanathi,12,1643582,Sobhita Dhulipala,Собхіта Дхуліпала,Female,1992-05-31,,33,"Tenali, Andhra Pradesh, India",India,Acting,Sobhita Dhulipala is an Indian actress and model. She placed second at the Femina Miss India 2013 pageant and represented the country at Miss Earth 2013.,Unknown,,,https://image.tmdb.org/t/p/w500/yL8E8ShjuOachUWRUu2MjcmKOQR.jpg,,,,,,,,,nm8179407,Q16234497,0.94
858082,Ponniyin Selvan: Part II,Periya Velaar,13,85722,Prabhu,Prabhu Ganesan,Male,1956-12-31,,69,"Chennai, Tamil Nadu, India",India,Acting,"Prabhu is an Indian film actor and producer who has predominantly appeared in Tamil language films. He is the son of veteran actor Sivaji Ganesan, while his own son Vikram Prabhu is also an upcoming Tamil actor.",Unknown,,,https://image.tmdb.org/t/p/w500/1ZG65sdJaLrHjTAme5ETZMyqgnM.jpg,,,,,,,,,nm0694893,Q277665,2.5
858082,Ponniyin Selvan: Part II,Malayaman,14,182174,Lal,M. P. Michael | Paul Michael  | ലാൽ | லால் ,Male,1958-12-02,,67,"Kochi, Kerala, India",India,Acting,"Paul Michael (born December 2, 1958), better known by his stage name Lal, is an Indian film director, script writer, actor, producer, and film distributor. He is most famous for teaming up with Siddique under the shared name Siddique-Lal to make films such as Ramji Rao Speaking (1989), In Harihar Nagar (1990), Godfather (1991), Vietnam Colony (1993), and Kabooliwala (1993). The duo broke off afterwards but he produced Siddique's Hitler (1996) and Friends (1999). Other films he has produced include Thenkasipattanam (2000), Kalyanaraman (2002), Chathikkatha Chanthu (2004), and Thommanum Makkalum (2005). Lal's debut as an actor came in 1997 when he played Paniyan in Jayaraj's Kaliyattam. He won the Kerala State Film Award for Best Actor for playing Raveendran Pillai in Madhupal's film Thalapp",Unknown,,,https://image.tmdb.org/t/p/w500/ds3eeWA56YFeeuWP6WUs1ok58FK.jpg,,,,,ActorLal,https://www.facebook.com/ActorLal,,,nm0482309,Q6480008,1.82
1148172,Do Patti,Saumya / Shailee,0,1285028,Kriti Sanon,Krithi Sanon | Kreeti Sanon | Kirti Sanon | Kirthi Sanon | Keerti Sanon,Female,1990-07-27,,35,"New Delhi, India",India,Acting,"Kriti Sanon is an Indian model and film  actress. After a successful modeling career, she made her acting debut  with Sukumar's Telugu psychological thriller film 1: Nenokkadine, and subsequently made her Bollywood debut in Sabbir Khan's commercially successful action-romance film Heropanti. (Wikipedia)",Unknown,,,https://image.tmdb.org/t/p/w500/go8GUz7poytTvm9P9HNHQ3T84N1.jpg,kritisanon,https://www.instagram.com/kritisanon/,kritisanon,https://twitter.com/kritisanon,OfficialKS10,https://www.facebook.com/OfficialKS10,,,nm5305841,Q16233540,1.47
